decision_date,aapl_intraday_return,contextual_prior_intraday_percentile,contextual_spy_return_10,contextual_qqq_return_10,contextual_ready,contextual_raw_signal,contextual_virtual_signal,contextual_virtual_signal_blocked,contextual_virtual_signal_pending_stage_outcome,weak_trend_prior_intraday_percentile,weak_trend_spy_return_20,weak_trend_qqq_return_20,weak_trend_aapl_sma_20,weak_trend_ready,weak_trend_raw_signal,weak_trend_virtual_signal,weak_trend_virtual_signal_blocked,weak_trend_virtual_signal_pending_stage_outcome,unfiltered_union_candidate_signal,unfiltered_union_signal,unfiltered_union_signal_blocked,unfiltered_union_signal_pending_stage_outcome,stage_outcome_available,always_long_target_exposure,unfiltered_contextual_target_exposure,unfiltered_weak_trend_target_exposure,unfiltered_union_target_exposure,spy_return_20,qqq_return_20,risk_regime_ready,risk_on,union_candidate_signal,shadow_canonical_union_signal,canonical_union_cash_signal,shadow_matures_on_close,shadow_matured_now,shadow_signal_close,shadow_opportunity_risk_on,shadow_matured_signal_risk_on,shadow_label_10bps,shadow_lesson_added_now,shadow_pending,selector_regime_n_eff,selector_regime_mean,selector_regime_ready,selector_cash_prediction,selector_skip_prediction,risk_on_n_raw,risk_on_n_eff,risk_on_weighted_label_sum,risk_on_weighted_squared_label_sum,risk_on_mean,risk_on_ready,risk_on_cash_selected,not_risk_on_n_raw,not_risk_on_n_eff,not_risk_on_weighted_label_sum,not_risk_on_weighted_squared_label_sum,not_risk_on_mean,not_risk_on_ready,not_risk_on_cash_selected,selector_skip_signal,learner_cash_signal,target_exposure
2024-03-15,0.0084710928536146923,0.013428995544284339,-0.0027997989573563808,-0.026233634256442873,True,False,False,False,False,0.014725373160222127,0.018732719123440544,-0.0013577173436770673,175.01945648193359,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.018732719123440544,-0.0013577173436770673,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,174,116.39234446766753,0.90611242367714895,0.13465402861355508,0.0077849830057238577,True,True,False,False,1
2024-03-18,-0.010537142030752955,0.013428995544284339,0.0042034394231769134,-0.013426241623313295,True,False,False,False,False,0.014725373160222127,0.02991616334568703,0.017391849000181203,174.59422225952147,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.02991616334568703,0.017391849000181203,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,174,116.39234446766753,0.90611242367714895,0.13465402861355508,0.0077849830057238577,True,True,False,False,1
2024-03-19,0.009980529595697174,0.013428995544284339,0.019978050661997759,0.0071091007085481994,True,False,False,False,False,0.014725373160222127,0.041372969911959601,0.027684049540426692,174.32294311523438,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.041372969911959601,0.027684049540426692,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,174,116.39234446766753,0.90611242367714895,0.13465402861355508,0.0077849830057238577,True,True,False,False,1
2024-03-20,0.016788054448833023,0.013428995544284339,0.024222182915481394,0.012686618448861209,True,False,False,False,False,0.014725373160222127,0.050053694242272462,0.044046792123007661,174.14225540161132,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.050053694242272462,0.044046792123007661,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,174,116.39234446766753,0.90611242367714895,0.13465402861355508,0.0077849830057238577,True,True,False,False,1
2024-03-21,-0.032081377219235874,0.013740392727472295,0.01750636095022351,0.002266464866774287,True,False,False,False,False,0.014760391067861506,0.032162543957721335,0.019151218634007483,173.49870910644532,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.032162543957721335,0.019151218634007483,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,174,116.39234446766753,0.90611242367714895,0.13465402861355508,0.0077849830057238577,True,True,False,False,1
2024-03-22,0.003027505176359524,0.013740392727472295,0.021709997599683062,0.01810922356394884,True,False,False,False,False,0.014760391067861506,0.029495880163306509,0.023330499836610841,172.99179382324218,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.029495880163306509,0.023330499836610841,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,174,116.39234446766753,0.90611242367714895,0.13465402861355508,0.0077849830057238577,True,True,False,False,1
2024-03-25,0.0016415475597926221,0.013740392727472295,0.019764040149736095,0.018194529118671143,True,False,False,False,False,0.014760391067861506,0.030425441730889347,0.02015383900392731,172.48141403198241,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.030425441730889347,0.02015383900392731,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,174,116.39234446766753,0.90611242367714895,0.13465402861355508,0.0077849830057238577,True,True,False,False,1
2024-03-26,-0.0017058428596047337,0.013740392727472295,0.0070474651761984752,0.00055496031068291707,True,False,False,False,False,0.014760391067861506,0.026615146384855626,0.014410820547183123,171.84183044433593,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.026615146384855626,0.014410820547183123,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,174,116.39234446766753,0.90611242367714895,0.13465402861355508,0.0077849830057238577,True,True,False,False,1
2024-03-27,0.017017744464312701,0.013740392727472295,0.017104651770676549,0.011739166353820885,True,False,False,False,False,0.014760391067861506,0.036612586381137513,0.023314662825984822,171.44035797119142,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.036612586381137513,0.023314662825984822,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,174,116.39234446766753,0.90611242367714895,0.13465402861355508,0.0077849830057238577,True,True,False,False,1
2024-03-28,-0.0015720772777929604,0.014271321104110335,0.018924517622575188,0.01242670006239166,True,False,False,False,False,0.014929474561183764,0.032701898425695708,0.012749589700120412,170.98146133422853,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.032701898425695708,0.012749589700120412,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,174,116.39234446766753,0.90611242367714895,0.13465402861355508,0.0077849830057238577,True,True,False,False,1
2024-04-01,-0.0067761180300608403,0.014271321104110335,0.024184614960923945,0.026775235008436482,True,False,False,False,False,0.014929474561183764,0.021317103943816029,-0.0001608109703481464,170.50474166870117,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.021317103943816029,-0.0001608109703481464,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,174,116.39234446766753,0.90611242367714895,0.13465402861355508,0.0077849830057238577,True,True,False,False,1
2024-04-02,-0.001419478889075676,0.014271321104110335,0.011660256849777673,0.0082975549652035685,True,False,False,False,False,0.014929474561183764,0.015912709456281204,-0.0052400916359552907,170.19485015869139,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.015912709456281204,-0.0052400916359552907,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,174,116.39234446766753,0.90611242367714895,0.13465402861355508,0.0077849830057238577,True,True,False,False,1
2024-04-03,0.0050950923903034795,0.014271321104110335,0.0071743358195426321,0.0080488935297922115,True,False,False,False,False,0.014929474561183764,0.027295715726009639,0.015215214633035989,170.17158432006835,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.027295715726009639,0.015215214633035989,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,174,116.39234446766753,0.90611242367714895,0.13465402861355508,0.0077849830057238577,True,True,False,False,1
2024-04-04,-0.0086322509828519189,0.013740392727472295,-0.014236983834443384,-0.018996222011610886,True,False,False,False,False,0.014913561685233917,0.0096403482544353825,-0.0065506013833809273,170.15673370361327,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.0096403482544353825,-0.0065506013833809273,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,174,116.39234446766753,0.90611242367714895,0.13465402861355508,0.0077849830057238577,True,True,False,False,1
2024-04-05,-5.8933351328227523e-05,0.013740392727472295,-0.0072194914204959382,-0.012111162534581776,True,False,False,False,False,0.014913561685233917,0.010160482507043378,-0.0098721471921878745,170.18544769287109,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.010160482507043378,-0.0098721471921878745,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,174,116.39234446766753,0.90611242367714895,0.13465402861355508,0.0077849830057238577,True,True,False,False,1
2024-04-08,-0.0034313544059833001,0.013428995544284339,-0.0047773981982744962,-0.012948612339777954,True,False,False,False,False,0.014725373160222127,0.016828882097991382,0.0049261219084670849,170.07258148193358,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.016828882097991382,0.0049261219084670849,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,174,116.39234446766753,0.90611242367714895,0.13465402861355508,0.0077849830057238577,True,True,False,False,1
2024-04-09,0.0057498591478974959,0.013428995544284339,-0.00086593195406492462,-0.005688430905724573,True,False,False,False,False,0.014725373160222127,0.018880993881764008,0.012402599891192745,169.92011032104492,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.018880993881764008,0.012402599891192745,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,174,116.39234446766753,0.90611242367714895,0.13465402861355508,0.0077849830057238577,True,True,False,False,1
2024-04-10,-0.0060426792299771437,0.013133276381997683,-0.0090399112277032012,-0.011165717082913806,True,False,False,False,False,0.014381293931587047,-0.0020561545110778789,-0.010616953302052146,169.65031585693359,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.0020561545110778789,-0.010616953302052146,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,174,116.39234446766753,0.90611242367714895,0.13465402861355508,0.0077849830057238577,True,True,False,False,1
2024-04-11,0.03980038668168917,0.013133276381997683,-0.0098820895820127541,0.001213996538540707,True,False,False,False,False,0.014381293931587047,0.0070535324875966587,0.012967414199680283,169.84387283325196,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.0070535324875966587,0.012967414199680283,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,174,116.39234446766753,0.90611242367714895,0.13465402861355508,0.0077849830057238577,True,True,False,False,1
2024-04-12,0.013141332589862165,0.013428995544284339,-0.023362083139002343,-0.012927507761485324,True,False,False,False,False,0.014725373160222127,-0.0048796816704912427,-0.00066145396059991146,170.01961059570311,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.0048796816704912427,-0.00066145396059991146,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,174,116.39234446766753,0.90611242367714895,0.13465402861355508,0.0077849830057238577,True,True,False,False,1
2024-04-15,-0.015225810673199169,0.013428995544284339,-0.033916818150879879,-0.031216923283675868,True,False,False,False,False,0.014725373160222127,-0.010552468377634572,-0.0052775287324002829,170.02307739257813,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.010552468377634572,-0.0052775287324002829,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,174,116.39234446766753,0.90611242367714895,0.13465402861355508,0.0077849830057238577,True,True,False,False,1
